date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:35	1710847/1710847	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225deffb7a-1a1aff%22	https://gmag.kwst.net/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/fa-solid-900.svg	(from https://gmag.kwst.net/css/plugins.css)
15:38:36	378550/378550	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225deffb7a-5c6b6%22	https://gmag.kwst.net/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/fa-solid-900d41d.eot	(from https://gmag.kwst.net/css/plugins.css)
15:38:36	2760/2760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225695b55c-ac8%22	https://gmag.kwst.net/fonts/lg.eot?n1z373	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/lgd641.eot	(from https://gmag.kwst.net/css/plugins.css)
15:38:36	2760/2760	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225695b55c-ac8%22	https://gmag.kwst.net/fonts/lg.eot?	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/lgd41d.eot	(from https://gmag.kwst.net/css/plugins.css)
15:38:36	2692/2692	---M--	200	added ('OK')	font/woff	etag:%225695b55c-a84%22	https://gmag.kwst.net/fonts/lg.woff?n1z373	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/lgd641.woff	(from https://gmag.kwst.net/css/plugins.css)
15:38:36	2616/2616	---M--	200	added ('OK')	application/octet-stream	etag:%225695b55c-a38%22	https://gmag.kwst.net/fonts/lg.ttf?n1z373	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/lgd641.ttf	(from https://gmag.kwst.net/css/plugins.css)
15:38:36	4094/4094	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225695b55c-ffe%22	https://gmag.kwst.net/fonts/lg.svg?n1z373	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/fonts/lgd641.svg	(from https://gmag.kwst.net/css/plugins.css)
15:38:37	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:36%20GMT	https://gmag.kwst.net/img/vimeo-play.png	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/img/vimeo-play.png	(from https://gmag.kwst.net/css/plugins.css)
15:38:37	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:36%20GMT	https://gmag.kwst.net/img/video-play.png	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/img/video-play.png	(from https://gmag.kwst.net/css/plugins.css)
15:38:37	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:36%20GMT	https://gmag.kwst.net/img/youtube-play.png	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/img/youtube-play.png	(from https://gmag.kwst.net/css/plugins.css)
15:38:37	6437/6437	---M--	200	added ('OK')	image/gif	etag:%22619ba850-1925%22	https://gmag.kwst.net/images/loading2.gif	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/loading2.gif	(from https://gmag.kwst.net/css/plugins.css)
15:38:38	83642/83642	---M--	200	added ('OK')	image/png	etag:%226162cfbe-146ba%22	https://gmag.kwst.net/images/city-bg.png	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/city-bg.png	(from https://gmag.kwst.net/css/style.css)
15:38:38	194153/194153	---M--	200	added ('OK')	image/jpeg	etag:%226156f000-2f669%22	https://gmag.kwst.net/images/bg/7.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/7.jpg	(from https://gmag.kwst.net/css/style.css)
15:38:39	117801/117801	---M--	200	added ('OK')	image/jpeg	etag:%2261642302-1cc29%22	https://gmag.kwst.net/images/all/13.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/13.jpg	(from https://gmag.kwst.net/post-single.html)
15:38:39	22551/22551	---M--	200	added ('OK')	image/jpeg	etag:%226183b96e-5817%22	https://gmag.kwst.net/images/shop/5.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/shop/5.jpg	(from https://gmag.kwst.net/cart.html)
15:38:39	173779/173779	---M--	200	added ('OK')	image/jpeg	etag:%22618b93de-2a6d3%22	https://gmag.kwst.net/images/all/35.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/35.jpg	(from https://gmag.kwst.net/index3.html)
15:38:40	96394/96394	---M--	200	added ('OK')	image/jpeg	etag:%2261654d42-1788a%22	https://gmag.kwst.net/images/all/17.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/17.jpg	(from https://gmag.kwst.net/blog.html)
15:38:40	221621/221621	---M--	200	added ('OK')	image/jpeg	etag:%22618b97c0-361b5%22	https://gmag.kwst.net/images/all/38.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/38.jpg	(from https://gmag.kwst.net/index3.html)
15:38:40	256920/256920	---M--	200	added ('OK')	image/jpeg	etag:%2261654f7e-3eb98%22	https://gmag.kwst.net/images/all/19.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/19.jpg	(from https://gmag.kwst.net/blog.html)
15:38:41	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:40%20GMT	https://gmag.kwst.net/%22images/bg/7.jpg%22	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/_images/bg/7.jpg_	(from https://gmag.kwst.net/blog2.html)
15:38:41	250926/250926	---M--	200	added ('OK')	image/jpeg	etag:%226163fcd8-3d42e%22	https://gmag.kwst.net/images/bg/9.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/9.jpg	(from https://gmag.kwst.net/blog2.html)
15:38:41	523990/523990	---M--	200	added ('OK')	image/jpeg	etag:%226152d520-7fed6%22	https://gmag.kwst.net/images/bg/4.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/4.jpg	(from https://gmag.kwst.net/blog.html)
15:38:42	483985/483985	---M--	200	added ('OK')	image/jpeg	etag:%226156d14e-76291%22	https://gmag.kwst.net/images/bg/6.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/6.jpg	(from https://gmag.kwst.net/blog3.html)
15:38:42	194711/194711	---M--	200	added ('OK')	image/jpeg	etag:%22616423ae-2f897%22	https://gmag.kwst.net/images/all/14.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/14.jpg	(from https://gmag.kwst.net/blog3.html)
15:38:42	4891/4891	---M--	200	added ('OK')	image/jpeg	etag:%225f4ba46c-131b%22	https://gmag.kwst.net/images/avatar/5.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/avatar/5.jpg	(from https://gmag.kwst.net/blog5.html)
15:38:42	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:41%20GMT	https://gmag.kwst.net/category-single.html	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/category-single.html	(from https://gmag.kwst.net/post-single2.html)
15:38:42	82515/82515	---M--	200	added ('OK')	image/jpeg	etag:%226152d64e-14253%22	https://gmag.kwst.net/images/all/4.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/4.jpg	(from https://gmag.kwst.net/post-single2.html)
15:38:43	138150/138150	---M--	200	added ('OK')	image/jpeg	etag:%226162d8f8-21ba6%22	https://gmag.kwst.net/images/shop/3.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/shop/3.jpg	(from https://gmag.kwst.net/shop.html)
15:38:43	105242/105242	---M--	200	added ('OK')	image/jpeg	etag:%226162db52-19b1a%22	https://gmag.kwst.net/images/shop/4.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/shop/4.jpg	(from https://gmag.kwst.net/shop.html)
15:38:43	29944/29944	---M--	200	added ('OK')	image/jpeg	etag:%226183bae4-74f8%22	https://gmag.kwst.net/images/shop/6.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/shop/6.jpg	(from https://gmag.kwst.net/shop.html)
15:38:45	171225/171225	---M--	200	added ('OK')	image/jpeg	etag:%226156d15a-29cd9%22	https://gmag.kwst.net/images/all/6.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/all/6.jpg	(from https://gmag.kwst.net/about.html)
15:38:45	571811/571811	---M--	200	added ('OK')	image/jpeg	etag:%226156faba-8b9a3%22	https://gmag.kwst.net/images/bg/8.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/8.jpg	(from https://gmag.kwst.net/contacts.html)
15:38:45	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:44%20GMT	https://gmag.kwst.net/ajax/post-single.html	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/post-single.html	(from https://gmag.kwst.net/ajax/category1.html)
15:38:45	551714/551714	---M--	200	added ('OK')	image/jpeg	etag:%2261976a76-86b22%22	https://gmag.kwst.net/images/bg/10.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/10.jpg	(from https://gmag.kwst.net/category.html)
15:38:45	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:44%20GMT	https://gmag.kwst.net/ajax/images/all/13.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/13.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:45	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:45%20GMT	https://gmag.kwst.net/ajax/author-single.html	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/author-single.html	(from https://gmag.kwst.net/ajax/category1.html)
15:38:46	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:45%20GMT	https://gmag.kwst.net/ajax/images/avatar/1.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/avatar/1.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:46	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:45%20GMT	https://gmag.kwst.net/ajax/images/all/29.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/29.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:46	484173/484173	---M--	200	added ('OK')	image/jpeg	etag:%2261976e0a-7634d%22	https://gmag.kwst.net/images/bg/11.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/images/bg/11.jpg	(from https://gmag.kwst.net/author-single.html)
15:38:46	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:45%20GMT	https://gmag.kwst.net/ajax/images/avatar/2.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/avatar/2.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:46	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:46%20GMT	https://gmag.kwst.net/ajax/images/all/28.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/28.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:47	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:46%20GMT	https://gmag.kwst.net/ajax/images/avatar/3.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/avatar/3.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:47	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:46%20GMT	https://gmag.kwst.net/ajax/images/all/17.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/17.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:47	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:46%20GMT	https://gmag.kwst.net/ajax/images/avatar/4.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/avatar/4.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:47	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:47%20GMT	https://gmag.kwst.net/ajax/images/all/27.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/27.jpg	(from https://gmag.kwst.net/ajax/category1.html)
15:38:48	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:47%20GMT	https://gmag.kwst.net/ajax/images/all/34.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/34.jpg	(from https://gmag.kwst.net/ajax/category2.html)
15:38:48	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:47%20GMT	https://gmag.kwst.net/ajax/images/all/2.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/2.jpg	(from https://gmag.kwst.net/ajax/category2.html)
15:38:48	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:47%20GMT	https://gmag.kwst.net/ajax/images/all/35.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/35.jpg	(from https://gmag.kwst.net/ajax/category2.html)
15:38:48	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:47%20GMT	https://gmag.kwst.net/ajax/images/all/26.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/26.jpg	(from https://gmag.kwst.net/ajax/category3.html)
15:38:49	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:48%20GMT	https://gmag.kwst.net/ajax/images/all/31.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/31.jpg	(from https://gmag.kwst.net/ajax/category3.html)
15:38:49	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:48%20GMT	https://gmag.kwst.net/ajax/images/all/23.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/23.jpg	(from https://gmag.kwst.net/ajax/category3.html)
15:38:49	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:48%20GMT	https://gmag.kwst.net/ajax/images/all/25.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/25.jpg	(from https://gmag.kwst.net/ajax/category3.html)
15:38:49	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:48%20GMT	https://gmag.kwst.net/ajax/images/all/30.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/30.jpg	(from https://gmag.kwst.net/ajax/category4.html)
15:38:50	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:49%20GMT	https://gmag.kwst.net/ajax/images/all/15.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/15.jpg	(from https://gmag.kwst.net/ajax/category4.html)
15:38:50	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:49%20GMT	https://gmag.kwst.net/ajax/images/all/37.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/37.jpg	(from https://gmag.kwst.net/ajax/category4.html)
15:38:50	2035/2035	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Apr%202025%2010:08:49%20GMT	https://gmag.kwst.net/ajax/images/all/38.jpg	C:/My%20Web%20Sites/BlogWebsite/gmag.kwst.net/ajax/images/all/38.jpg	(from https://gmag.kwst.net/ajax/category4.html)
